LON,LAT,X
-118.5027,34.2251,1.0
-118.5027,34.2793,3.0
-118.5026,34.2212,1.0
-118.5026,34.2233,2.0
-118.5026,34.2234,2.0
-118.5026,34.224,5.0
-118.5026,34.2242,4.0
-118.5026,34.2267,6.0
-118.5026,34.2285,8.0
-118.5026,34.3093,1.0
-118.5025,34.2339,9.0
-118.5025,34.234,5.0
-118.5025,34.2348,6.0
-118.5025,34.2357,4.0
-118.5025,34.237,1.0
-118.5025,34.2413,2.0
-118.5024,34.2466,1.0
-118.5024,34.2491,1.0
-118.5024,34.2503,25.0
-118.5024,34.2539,12.0
-118.5023,34.2557,11.0
-118.5023,34.2575,8.0
-118.5023,34.2596,1.0
-118.5023,34.2612,1.0
-118.5023,34.2624,8.0
-118.5023,34.2636,2.0
-118.5023,34.2648,25.0
-118.5022,34.2704,1.0
-118.5022,34.272,1.0
-118.5022,34.2721,6.0
-118.5022,34.2756,1.0
-118.5021,34.2784,2.0
-118.5021,34.2793,5.0
-118.5021,34.2841,9.0
-118.5021,34.2864,14.0
-118.5021,34.2873,5.0
-118.5018,34.2887,2.0
-118.5017,34.3047,1.0
-118.5014,34.2179,5.0
-118.5013,34.2068,1.0
-118.5013,34.2176,4.0
-118.5013,34.2433,1.0
-118.5012,34.26,1.0
-118.5011,34.1866,1.0
-118.5011,34.1939,1.0
-118.5011,34.2212,2.0
-118.5008,34.2285,3.0
-118.5005,34.1306,1.0
-118.5005,34.2285,3.0
-118.5005,34.2611,1.0
-118.5004,34.2357,2.0
-118.5004,34.2358,1.0
-118.5004,34.2575,20.0
-118.5004,34.2721,20.0
-118.5003,34.2648,2.0
-118.5002,34.2357,5.0
-118.5,34.2209,1.0
-118.5,34.2267,3.0
-118.5,34.2285,3.0
-118.4999,34.2292,21.0
-118.4994,34.272,2.0
-118.4992,34.2538,3.0
-118.4991,34.0692,1.0
-118.4988,34.2285,1.0
-118.4983,34.2268,1.0
-118.4983,34.2285,1.0
-118.4982,34.2206,3.0
-118.4982,34.2267,1.0
-118.4982,34.2647,1.0
-118.4981,34.2485,1.0
-118.498,34.2438,2.0
-118.498,34.2575,3.0
-118.498,34.2584,1.0
-118.498,34.2611,1.0
-118.498,34.262,1.0
-118.4979,34.2631,3.0
-118.4979,34.2632,3.0
-118.4979,34.2647,4.0
-118.4978,34.272,11.0
-118.4978,34.2783,1.0
-118.4972,34.2132,1.0
-118.4972,34.2683,1.0
-118.4972,34.3187,1.0
-118.497,34.2303,1.0
-118.4967,34.1939,1.0
-118.4967,34.2539,3.0
-118.4964,34.291,1.0
-118.4963,34.2711,1.0
-118.4961,34.2575,1.0
-118.4961,34.2802,1.0
-118.496,34.2226,9.0
-118.4959,34.2203,1.0
-118.4959,34.2213,4.0
-118.4959,34.2226,1.0
-118.4959,34.2538,4.0
-118.4959,34.2647,3.0
-118.4959,34.2703,2.0
-118.4958,34.2611,2.0
-118.4958,34.3216,1.0
-118.4957,34.2321,1.0
-118.4957,34.2612,9.0
-118.4957,34.2647,3.0
-118.4956,34.0518,1.0
-118.4951,34.2011,1.0
-118.495,34.2226,5.0
-118.495,34.3188,2.0
-118.4949,34.2453,1.0
-118.4947,34.2598,1.0
-118.4946,34.2663,1.0
-118.4945,34.2747,1.0
-118.494,34.0534,9.0
-118.494,34.2213,2.0
-118.4939,34.2266,1.0
-118.4938,34.2321,1.0
-118.4938,34.2357,6.0
-118.4938,34.2851,1.0
-118.4937,34.2487,2.0
-118.4936,34.2575,1.0
-118.4935,34.2647,3.0
-118.4934,34.189,1.0
-118.4934,34.272,2.0
-118.4934,34.2757,1.0
-118.4934,34.2778,1.0
-118.4934,34.2792,2.0
-118.4926,34.3197,2.0
-118.4925,34.2148,1.0
-118.4925,34.3236,1.0
-118.4924,34.1975,1.0
-118.4924,34.2111,1.0
-118.4921,34.2213,1.0
-118.4919,34.131,1.0
-118.4918,34.2357,1.0
-118.4917,34.1613,1.0
-118.4916,34.1033,2.0
-118.4914,34.263,1.0
-118.4913,34.2281,3.0
-118.4912,34.2077,2.0
-118.4911,34.2384,1.0
-118.4906,34.2761,5.0
-118.4905,34.3226,5.0
-118.4904,34.1046,1.0
-118.4902,34.2711,1.0
-118.4898,34.0488,10.0
-118.4898,34.0731,1.0
-118.4897,34.2422,3.0
-118.4897,34.2485,1.0
-118.4896,34.0488,1.0
-118.4896,34.2213,1.0
-118.4895,34.0527,1.0
-118.4895,34.2275,1.0
-118.4895,34.242,1.0
-118.4894,34.242,1.0
-118.4892,34.2575,1.0
-118.489,34.0765,1.0
-118.4889,34.3261,2.0
-118.4887,34.2737,9.0
-118.4886,34.2954,6.0
-118.4886,34.319,1.0
-118.4882,34.1074,1.0
-118.488,34.0699,1.0
-118.488,34.1583,1.0
-118.4879,34.2213,1.0
-118.4878,34.2736,1.0
-118.4874,34.2266,4.0
-118.4874,34.2594,2.0
-118.4873,34.2266,1.0
-118.4873,34.2284,1.0
-118.4873,34.2393,1.0
-118.4872,34.0495,1.0
-118.4872,34.2451,1.0
-118.4872,34.2519,2.0
-118.4872,34.2538,1.0
-118.4871,34.253,2.0
-118.4869,34.3105,1.0
-118.4868,34.0661,1.0
-118.4868,34.1077,1.0
-118.4867,34.267,1.0
-118.4866,34.0494,3.0
-118.4866,34.2012,1.0
-118.4866,34.2217,1.0
-118.486,34.0497,1.0
-118.4857,34.3148,1.0
-118.4856,34.0572,1.0
-118.4856,34.2356,6.0
-118.4854,34.0868,1.0
-118.4852,34.2213,1.0
-118.4852,34.2226,1.0
-118.4852,34.2266,3.0
-118.4851,34.0846,1.0
-118.4851,34.2284,19.0
-118.4851,34.2341,10.0
-118.4851,34.2356,10.0
-118.4849,34.2556,2.0
-118.4848,34.2574,7.0
-118.4848,34.2594,1.0
-118.4848,34.261,2.0
-118.4847,34.2756,3.0
-118.4837,34.1564,1.0
-118.4837,34.2066,1.0
-118.4837,34.2085,1.0
-118.4837,34.2115,1.0
-118.4837,34.219,1.0
-118.4836,34.1822,1.0
-118.4836,34.1866,1.0
-118.4833,34.2356,1.0
-118.4833,34.2574,1.0
-118.4831,34.2719,5.0
-118.483,34.2574,2.0
-118.4829,34.2346,3.0
-118.4829,34.2356,5.0
-118.4828,34.2719,2.0
-118.4824,34.2233,1.0
-118.4824,34.2792,1.0
-118.4818,34.2345,1.0
-118.4818,34.2356,1.0
-118.4818,34.2659,3.0
-118.4816,33.9958,10.0
-118.4815,34.1561,1.0
-118.4813,34.1301,1.0
-118.4812,33.996,3.0
-118.4811,33.9952,3.0
-118.481,33.9953,1.0
-118.481,34.2501,1.0
-118.4809,33.9957,1.0
-118.4809,33.9962,3.0
-118.4809,34.3197,1.0
-118.4808,34.0611,1.0
-118.4807,33.9955,1.0
-118.4807,33.9963,2.0
-118.4807,34.2356,1.0
-118.4807,34.2366,1.0
-118.4807,34.2419,1.0
-118.4807,34.261,13.0
-118.4806,34.2429,1.0
-118.4806,34.2465,1.0
-118.4805,33.9946,11.0
-118.4805,33.9947,1.0
-118.4805,34.2284,1.0
-118.4803,33.9947,4.0
-118.4801,33.9949,2.0
-118.48,33.9949,2.0
-118.4799,33.994,1.0
-118.4797,33.9941,2.0
-118.4797,33.997,3.0
-118.4796,34.3214,1.0
-118.4795,33.9942,2.0
-118.4794,34.2074,2.0
-118.4793,33.9932,1.0
-118.4793,34.2104,1.0
-118.4792,33.9944,1.0
-118.4792,33.9976,8.0
-118.4792,34.2249,20.0
-118.4791,33.9918,22.0
-118.4791,34.0743,1.0
-118.4791,34.232,7.0
-118.4791,34.3221,1.0
-118.479,33.9974,20.0
-118.479,33.9975,2.0
-118.4787,33.9926,4.0
-118.4787,34.2247,1.0
-118.4787,34.2646,2.0
-118.4787,34.3068,1.0
-118.4785,33.9943,1.0
-118.4785,33.9981,2.0
-118.4785,34.3041,1.0
-118.4784,33.9954,1.0
-118.4784,34.126,1.0
-118.4784,34.2527,2.0
-118.4783,33.9929,1.0
-118.4783,33.9939,3.0
-118.4783,34.0998,1.0
-118.4783,34.2637,3.0
-118.4782,34.0969,1.0
-118.4782,34.2637,1.0
-118.4782,34.2754,5.0
-118.4781,33.9919,1.0
-118.4781,33.9951,1.0
-118.478,34.2409,13.0
-118.4779,33.9937,1.0
-118.4777,33.9959,1.0
-118.4777,33.9961,9.0
-118.4777,33.9962,1.0
-118.4776,33.9919,1.0
-118.4776,33.9922,2.0
-118.4776,33.9944,1.0
-118.4776,33.9955,1.0
-118.4775,33.9923,3.0
-118.4775,33.9959,1.0
-118.4775,34.2302,1.0
-118.4775,34.3057,1.0
-118.4772,33.9939,3.0
-118.4772,33.9949,1.0
-118.477,33.9916,1.0
-118.477,33.9937,1.0
-118.477,33.9965,3.0
-118.477,34.2537,1.0
-118.477,34.3024,1.0
-118.4769,33.9906,5.0
-118.4768,34.0473,73.0
-118.4768,34.0738,2.0
-118.4767,33.9912,1.0
-118.4766,33.9907,2.0
-118.4766,33.9948,2.0
-118.4766,34.1599,1.0
-118.4765,33.9908,1.0
-118.4765,33.993,1.0
-118.4765,33.9933,77.0
-118.4765,34.2214,4.0
-118.4764,33.99,2.0
-118.4764,33.9946,1.0
-118.4764,33.9973,2.0
-118.4764,34.0886,1.0
-118.4764,34.2247,1.0
-118.4764,34.2283,1.0
-118.4764,34.2302,8.0
-118.4763,33.9909,1.0
-118.4763,33.991,2.0
-118.4763,33.9945,6.0
-118.4763,34.2356,3.0
-118.4763,34.236,5.0
-118.4763,34.2374,3.0
-118.4763,34.2429,1.0
-118.4762,34.0654,1.0
-118.4762,34.2528,1.0
-118.4761,33.997,2.0
-118.4761,34.2611,2.0
-118.476,34.2632,2.0
-118.4759,34.2791,1.0
-118.4756,34.1718,1.0
-118.4755,33.989,5.0
-118.4755,33.995,6.0
-118.4755,34.3172,3.0
-118.4754,33.9916,2.0
-118.4754,34.3109,2.0
-118.4752,34.0519,1.0
-118.4752,34.0538,1.0
-118.4751,33.9885,6.0
-118.4751,33.9892,2.0
-118.4751,33.9975,12.0
-118.4751,33.9976,5.0
-118.475,33.9885,1.0
-118.475,33.9886,1.0
-118.4749,34.0477,1.0
-118.4749,34.0697,1.0
-118.4749,34.1552,1.0
-118.4749,34.2742,3.0
-118.4748,33.9943,1.0
-118.4747,33.9887,2.0
-118.4746,33.988,4.0
-118.4746,34.0874,3.0
-118.4746,34.2356,2.0
-118.4746,34.2592,1.0
-118.4745,33.9954,1.0
-118.4745,34.0864,3.0
-118.4743,33.989,1.0
-118.4743,34.223,1.0
-118.4742,33.9882,1.0
-118.4742,34.052,11.0
-118.4742,34.2283,1.0
-118.4741,33.9874,10.0
-118.4741,33.9875,1.0
-118.4741,33.9883,1.0
-118.4741,33.99,1.0
-118.4741,33.9923,5.0
-118.4741,33.9981,17.0
-118.4741,34.2356,3.0
-118.4741,34.2755,1.0
-118.4741,34.2791,1.0
-118.474,34.0571,11.0
-118.474,34.2374,1.0
-118.474,34.2519,1.0
-118.4739,33.9872,2.0
-118.4739,34.2407,1.0
-118.4739,34.2573,1.0
-118.4739,34.2808,1.0
-118.4738,33.9877,1.0
-118.4737,33.9878,1.0
-118.4737,33.9918,1.0
-118.4736,33.9869,8.0
-118.4736,33.9894,1.0
-118.4736,33.9931,1.0
-118.4736,34.2083,1.0
-118.4733,33.9871,2.0
-118.4733,34.2356,2.0
-118.4733,34.2573,1.0
-118.4732,33.9863,8.0
-118.4732,33.9864,1.0
-118.4732,33.9871,3.0
-118.4732,33.988,1.0
-118.4732,33.9889,1.0
-118.4732,33.9987,1.0
-118.4732,34.31,1.0
-118.4731,33.9872,1.0
-118.473,33.9881,1.0
-118.473,33.9898,1.0
-118.473,34.2573,1.0
-118.4729,34.0523,12.0
-118.4729,34.3098,2.0
-118.4728,33.9858,9.0
-118.4728,33.9866,4.0
-118.4728,33.9874,1.0
-118.4728,34.0486,3.0
-118.4728,34.0654,1.0
-118.4728,34.2818,25.0
-118.4727,33.9858,1.0
-118.4727,33.9875,1.0
-118.4727,34.3042,1.0
-118.4726,33.9857,7.0
-118.4726,33.9892,1.0
-118.4726,33.9901,1.0
-118.4726,33.9923,2.0
-118.4726,33.9965,1.0
-118.4726,34.0506,1.0
-118.4725,33.986,2.0
-118.4725,33.9876,3.0
-118.4725,33.9881,4.0
-118.4725,34.2012,6.0
-118.4724,33.9897,5.0
-118.4724,33.9946,1.0
-118.4724,33.9995,1.0
-118.4724,34.2574,1.0
-118.4723,33.9853,2.0
-118.4723,33.9877,9.0
-118.4723,34.0633,1.0
-118.4722,33.9956,35.0
-118.4721,33.989,1.0
-118.4721,33.9894,3.0
-118.4721,33.9991,1.0
-118.4721,34.2195,1.0
-118.4721,34.2197,4.0
-118.472,33.985,3.0
-118.472,33.9874,5.0
-118.472,33.9958,1.0
-118.472,33.9992,2.0
-118.472,34.2172,4.0
-118.472,34.2319,1.0
-118.4719,33.9848,4.0
-118.4719,33.9927,1.0
-118.4719,34.1888,1.0
-118.4719,34.2338,1.0
-118.4719,34.2409,1.0
-118.4719,34.2428,1.0
-118.4719,34.2754,1.0
-118.4718,33.9847,2.0
-118.4718,33.9872,1.0
-118.4718,33.9887,1.0
-118.4716,33.9887,2.0
-118.4716,34.2554,1.0
-118.4715,33.9934,1.0
-118.4715,34.1296,2.0
-118.4715,34.3087,1.0
-118.4714,33.9842,1.0
-118.4714,33.9866,1.0
-118.4714,34.3116,1.0
-118.4713,33.9842,1.0
-118.4713,33.9843,1.0
-118.4713,33.9884,3.0
-118.4713,33.993,1.0
-118.4712,34.0641,1.0
-118.4712,34.2829,1.0
-118.4711,34.0016,1.0
-118.4711,34.1262,1.0
-118.4711,34.2011,1.0
-118.471,33.9879,1.0
-118.471,34.0442,1.0
-118.4709,33.9837,1.0
-118.4709,33.9878,1.0
-118.4709,33.9943,2.0
-118.4709,34.0414,1.0
-118.4708,33.9867,1.0
-118.4708,33.9883,3.0
-118.4708,34.0525,5.0
-118.4708,34.2171,1.0
-118.4707,33.9859,1.0
-118.4707,33.9918,7.0
-118.4707,34.0646,5.0
-118.4706,33.9873,1.0
-118.4706,34.0489,1.0
-118.4706,34.0656,1.0
-118.4705,33.9832,1.0
-118.4705,33.9848,1.0
-118.4705,33.9923,1.0
-118.4705,34.2214,1.0
-118.4704,33.9849,1.0
-118.4704,33.991,1.0
-118.4704,34.0665,1.0
-118.4704,34.2267,13.0
-118.4703,33.9853,1.0
-118.4703,33.988,13.0
-118.4703,33.991,1.0
-118.4703,33.9918,7.0
-118.4703,34.0418,4.0
-118.4703,34.0524,4.0
-118.4703,34.1302,1.0
-118.4702,34.0652,1.0
-118.4702,34.183,5.0
-118.4702,34.1938,19.0
-118.4702,34.2427,3.0
-118.4701,33.9834,1.0
-118.4701,33.9851,2.0
-118.4701,34.0025,1.0
-118.4701,34.042,1.0
-118.47,34.2595,1.0
-118.47,34.2718,2.0
-118.4699,33.9863,1.0
-118.4699,33.9882,1.0
-118.4699,34.0527,6.0
-118.4699,34.2214,1.0
-118.4699,34.2231,1.0
-118.4699,34.2283,1.0
-118.4699,34.2811,2.0
-118.4698,34.0003,3.0
-118.4698,34.0004,1.0
-118.4698,34.0023,1.0
-118.4698,34.0649,4.0
-118.4698,34.1016,2.0
-118.4698,34.2085,17.0
-118.4698,34.2184,5.0
-118.4698,34.2319,1.0
-118.4698,34.2356,1.0
-118.4698,34.261,7.0
-118.4698,34.2885,2.0
-118.4697,33.9845,2.0
-118.4697,34.0423,1.0
-118.4697,34.0642,2.0
-118.4697,34.0666,2.0
-118.4697,34.1557,1.0
-118.4697,34.2537,1.0
-118.4697,34.3131,2.0
-118.4696,34.2747,5.0
-118.4695,34.0648,1.0
-118.4695,34.0778,4.0
-118.4694,33.9873,1.0
-118.4694,33.9916,7.0
-118.4694,33.9962,1.0
-118.4694,33.9999,1.0
-118.4694,34.0647,3.0
-118.4694,34.1524,1.0
-118.4694,34.2685,4.0
-118.4694,34.2827,4.0
-118.4693,33.9855,2.0
-118.4693,33.9866,1.0
-118.4693,33.9893,1.0
-118.4693,33.992,1.0
-118.4693,34.0776,2.0
-118.4693,34.1841,22.0
-118.4692,33.9839,1.0
-118.4692,33.9866,2.0
-118.4692,33.9914,12.0
-118.4692,34.0427,1.0
-118.4692,34.0528,4.0
-118.4692,34.183,1.0
-118.4691,33.9825,1.0
-118.4691,33.9828,1.0
-118.4691,33.9848,1.0
-118.4691,33.9915,1.0
-118.4691,34.0783,2.0
-118.4691,34.183,1.0
-118.469,33.9863,1.0
-118.469,33.9868,2.0
-118.469,33.9996,2.0
-118.469,34.0403,1.0
-118.469,34.0659,1.0
-118.4689,33.9954,1.0
-118.4688,33.9818,1.0
-118.4688,34.2795,2.0
-118.4686,33.9992,1.0
-118.4686,34.0017,3.0
-118.4686,34.0634,1.0
-118.4686,34.2011,2.0
-118.4685,34.0432,9.0
-118.4685,34.0592,2.0
-118.4685,34.0594,1.0
-118.4685,34.0624,1.0
-118.4685,34.3064,2.0
-118.4684,34.0604,2.0
-118.4684,34.0606,3.0
-118.4684,34.0611,1.0
-118.4684,34.0864,1.0
-118.4684,34.1939,1.0
-118.4684,34.1959,1.0
-118.4684,34.1993,1.0
-118.4684,34.2012,1.0
-118.4684,34.2355,1.0
-118.4683,34.0507,2.0
-118.4683,34.0508,1.0
-118.4683,34.0579,8.0
-118.4683,34.0756,5.0
-118.4682,33.9946,1.0
-118.4682,34.039,1.0
-118.4682,34.2166,1.0
-118.4681,33.9838,1.0
-118.4681,33.9912,11.0
-118.4681,34.0418,1.0
-118.4681,34.0452,3.0
-118.4681,34.0577,3.0
-118.4681,34.0731,2.0
-118.468,33.9855,1.0
-118.468,33.9863,2.0
-118.468,34.0436,2.0
-118.468,34.0524,1.0
-118.468,34.0533,1.0
-118.468,34.0593,1.0
-118.4679,33.9808,1.0
-118.4679,34.0014,1.0
-118.4678,33.9808,1.0
-118.4678,33.9911,9.0
-118.4678,34.0014,5.0
-118.4678,34.0468,1.0
-118.4678,34.216,1.0
-118.4677,33.9939,1.0
-118.4677,34.0415,1.0
-118.4677,34.0563,1.0
-118.4677,34.2214,6.0
-118.4677,34.223,1.0
-118.4677,34.2233,1.0
-118.4677,34.2246,3.0
-118.4677,34.2265,1.0
-118.4677,34.2283,4.0
-118.4677,34.2338,1.0
-118.4677,34.2347,1.0
-118.4677,34.2355,1.0
-118.4677,34.2377,2.0
-118.4677,34.2388,5.0
-118.4677,34.2392,1.0
-118.4676,33.9807,1.0
-118.4676,34.2048,1.0
-118.4676,34.2303,1.0
-118.4676,34.2446,2.0
-118.4675,34.0387,1.0
-118.4675,34.0441,7.0
-118.4675,34.2307,1.0
-118.4675,34.2319,2.0
-118.4675,34.2337,15.0
-118.4675,34.2338,5.0
-118.4675,34.2355,6.0
-118.4675,34.2428,2.0
-118.4675,34.25,1.0
-118.4675,34.2518,1.0
-118.4675,34.2539,1.0
-118.4675,34.2568,1.0
-118.4675,34.2573,2.0
-118.4675,34.2583,4.0
-118.4674,34.05,2.0
-118.4674,34.0724,1.0
-118.4674,34.2409,1.0
-118.4674,34.2428,3.0
-118.4674,34.2482,1.0
-118.4674,34.2555,1.0
-118.4674,34.2591,1.0
-118.4674,34.2631,2.0
-118.4674,34.2646,1.0
-118.4673,33.9795,1.0
-118.4673,33.9999,1.0
-118.4673,34.0011,5.0
-118.4673,34.0548,1.0
-118.4673,34.2075,1.0
-118.4673,34.25,1.0
-118.4673,34.2554,3.0
-118.4673,34.2573,37.0
-118.4673,34.2586,4.0
-118.4673,34.2631,1.0
-118.4672,33.9902,1.0
-118.4671,33.9932,1.0
-118.4671,34.0549,2.0
-118.4671,34.1517,4.0
-118.4671,34.2697,1.0
-118.467,33.9975,1.0
-118.467,33.9976,45.0
-118.4669,33.979,2.0
-118.4669,33.9792,1.0
-118.4668,33.9795,1.0
-118.4668,33.9875,4.0
-118.4667,33.987,1.0
-118.4667,34.0008,14.0
-118.4667,34.0507,2.0
-118.4667,34.203,1.0
-118.4666,33.9792,13.0
-118.4666,34.0493,2.0
-118.4665,33.9793,3.0
-118.4665,33.9924,1.0
-118.4665,34.3048,1.0
-118.4664,33.9785,1.0
-118.4664,33.9793,2.0
-118.4664,33.9794,1.0
-118.4664,34.0404,2.0
-118.4663,33.9793,3.0
-118.4663,33.9794,3.0
-118.4663,34.001,1.0
-118.4663,34.0404,1.0
-118.4663,34.0534,8.0
-118.4663,34.2178,1.0
-118.4662,34.0536,8.0
-118.4662,34.1512,1.0
-118.4662,34.1538,1.0
-118.4662,34.156,1.0
-118.4662,34.1667,1.0
-118.4662,34.1685,1.0
-118.4662,34.1703,13.0
-118.4662,34.174,2.0
-118.4662,34.1757,7.0
-118.4662,34.1776,1.0
-118.4662,34.1778,6.0
-118.4662,34.1794,3.0
-118.4662,34.1806,2.0
-118.4662,34.1807,23.0
-118.4662,34.183,4.0
-118.4662,34.1854,3.0
-118.4662,34.1867,7.0
-118.4662,34.1885,2.0
-118.4662,34.1921,2.0
-118.4662,34.193,1.0
-118.4662,34.1939,9.0
-118.4662,34.1975,6.0
-118.4662,34.1984,6.0
-118.4662,34.1985,1.0
-118.4662,34.1993,8.0
-118.4662,34.2011,3.0
-118.4662,34.2012,1.0
-118.4662,34.2013,3.0
-118.4662,34.203,7.0
-118.4662,34.2039,1.0
-118.4662,34.2048,1.0
-118.4662,34.2066,1.0
-118.4662,34.2075,2.0
-118.4662,34.2085,14.0
-118.4662,34.2121,3.0
-118.4662,34.2141,12.0
-118.4662,34.2214,1.0
-118.4661,33.9803,1.0
-118.4661,33.9899,1.0
-118.4661,34.0005,2.0
-118.4661,34.0429,1.0
-118.4661,34.1557,1.0
-118.4661,34.16,6.0
-118.4661,34.163,4.0
-118.4661,34.1649,2.0
-118.4661,34.1721,8.0
-118.4661,34.174,87.0
-118.4661,34.2141,1.0
-118.466,33.9906,4.0
-118.466,34.0453,1.0
-118.466,34.054,1.0
-118.4659,34.0513,1.0
-118.4659,34.156,1.0
-118.4659,34.2013,1.0
-118.4658,33.9911,1.0
-118.4658,34.0454,5.0
-118.4658,34.0455,5.0
-118.4657,33.9906,6.0
-118.4657,34.0449,1.0
-118.4657,34.0485,2.0
-118.4656,33.9797,11.0
-118.4656,33.9823,1.0
-118.4656,33.9906,2.0
-118.4656,33.9913,2.0
-118.4656,34.0423,41.0
-118.4656,34.0562,2.0
-118.4656,34.1585,1.0
-118.4655,34.0396,1.0
-118.4655,34.0535,11.0
-118.4655,34.0536,3.0
-118.4655,34.2319,1.0
-118.4654,34.1313,1.0
-118.4654,34.229,1.0
-118.4654,34.2319,1.0
-118.4654,34.2355,6.0
-118.4654,34.3197,1.0
-118.4653,34.0001,2.0
-118.4653,34.0027,1.0
-118.4653,34.2428,3.0
-118.4652,33.9792,1.0
-118.4652,33.9873,3.0
-118.4652,33.9984,1.0
-118.4652,34.046,1.0
-118.4652,34.0532,1.0
-118.4651,34.1612,1.0
-118.4651,34.1731,1.0
-118.4651,34.2645,1.0
-118.465,34.0,9.0
-118.465,34.0399,3.0
-118.465,34.042,2.0
-118.465,34.0505,1.0
-118.465,34.0531,1.0
-118.4649,33.9904,4.0
-118.4649,34.0398,1.0
-118.4649,34.1472,1.0
-118.4648,33.9903,3.0
-118.4648,34.0478,2.0
-118.4647,33.9803,1.0
-118.4647,33.9867,1.0
-118.4647,34.0713,1.0
-118.4647,34.2391,1.0
-118.4646,33.9772,1.0
-118.4646,34.0464,7.0
-118.4646,34.0812,1.0
-118.4645,33.9765,1.0
-118.4645,33.9804,1.0
-118.4645,33.9997,7.0
-118.4645,33.9998,4.0
-118.4645,34.0019,1.0
-118.4645,34.0388,1.0
-118.4645,34.0819,1.0
-118.4645,34.2013,1.0
-118.4644,33.9781,1.0
-118.4644,34.0401,1.0
-118.4644,34.2286,1.0
-118.4644,34.2309,1.0
-118.4644,34.2966,1.0
-118.4643,33.9766,1.0
-118.4643,33.978,1.0
-118.4643,33.9843,17.0
-118.4643,33.9894,1.0
-118.4643,33.9996,3.0
-118.4643,34.0432,1.0
-118.4643,34.0466,2.0
-118.4643,34.0467,2.0
-118.4643,34.0511,37.0
-118.4643,34.1794,1.0
-118.4643,34.2091,1.0
-118.4642,33.9947,1.0
-118.4642,34.0855,1.0
-118.4642,34.2011,7.0
-118.4641,33.9969,1.0
-118.4641,34.2011,6.0
-118.4641,34.2141,2.0
-118.464,33.9901,2.0
-118.464,34.1535,2.0
-118.464,34.1639,1.0
-118.464,34.164,1.0
-118.464,34.183,1.0
-118.464,34.1848,1.0
-118.464,34.1926,1.0
-118.464,34.1985,1.0
-118.464,34.2012,4.0
-118.464,34.2085,4.0
-118.4639,34.0462,1.0
-118.4639,34.154,1.0
-118.4639,34.1939,1.0
-118.4638,33.9899,1.0
-118.4638,34.0443,1.0
-118.4638,34.1794,1.0
-118.4637,33.9904,1.0
-118.4637,34.0381,1.0
-118.4637,34.0395,1.0
-118.4637,34.0494,1.0
-118.4637,34.056,2.0
-118.4637,34.2249,5.0
-118.4637,34.3184,1.0
-118.4637,34.3232,1.0
-118.4636,33.9993,10.0
-118.4636,34.2201,1.0
-118.4635,33.9811,10.0
-118.4635,34.2103,1.0
-118.4635,34.283,5.0
-118.4634,34.0405,4.0
-118.4634,34.0518,1.0
-118.4634,34.2103,1.0
-118.4633,33.9809,1.0
-118.4633,34.0405,6.0
-118.4633,34.0406,1.0
-118.4633,34.0491,2.0
-118.4633,34.2275,1.0
-118.4633,34.2282,2.0
-118.4633,34.2301,5.0
-118.4632,34.2355,1.0
-118.4632,34.2394,1.0
-118.4632,34.2956,1.0
-118.4632,34.3131,1.0
-118.4631,33.9991,5.0
-118.4631,34.04,1.0
-118.463,34.1564,22.0
-118.4629,34.0402,5.0
-118.4629,34.0449,1.0
-118.4629,34.1576,1.0
-118.4629,34.183,1.0
-118.4629,34.2121,1.0
-118.4628,33.9953,1.0
-118.4628,34.0407,2.0
-118.4627,33.9989,1.0
-118.4627,34.0481,2.0
-118.4627,34.3076,1.0
-118.4627,34.3077,1.0
-118.4626,33.9891,1.0
-118.4626,34.0511,2.0
-118.4626,34.2179,1.0
-118.4625,34.048,1.0
-118.4625,34.0482,4.0
-118.4624,33.9841,1.0
-118.4624,33.9891,1.0
-118.4624,34.041,1.0
-118.4624,34.203,1.0
-118.4624,34.3174,1.0
-118.4623,33.9754,1.0
-118.4623,33.9986,1.0
-118.4623,34.054,13.0
-118.4622,34.0375,2.0
-118.4622,34.0476,1.0
-118.4622,34.0537,3.0
-118.4622,34.2645,1.0
-118.4621,33.979,1.0
-118.4621,33.9888,2.0
-118.462,33.9888,1.0
-118.462,33.9893,3.0
-118.462,33.9985,3.0
-118.462,33.9999,4.0
-118.462,34.2085,2.0
-118.4619,34.0455,2.0
-118.4619,34.1921,1.0
-118.4619,34.1957,1.0
-118.4618,34.1531,2.0
-118.4618,34.163,1.0
-118.4618,34.1776,2.0
-118.4618,34.1794,6.0
-118.4618,34.1867,1.0
-118.4618,34.2085,1.0
-118.4618,34.2138,1.0
-118.4617,34.0456,2.0
-118.4617,34.0678,1.0
-118.4617,34.084,1.0
-118.4616,34.0387,3.0
-118.4615,34.0333,2.0
-118.4615,34.0534,7.0
-118.4614,34.0458,3.0
-118.4614,34.0491,3.0
-118.4614,34.2871,1.0
-118.4613,33.9878,1.0
-118.4613,34.0414,2.0
-118.4612,33.9995,3.0
-118.4612,34.0673,1.0
-118.4612,34.0731,1.0
-118.4611,33.973,1.0
-118.4611,33.9826,13.0
-118.4611,34.2282,1.0
-118.461,33.9738,1.0
-118.461,33.9981,2.0
-118.461,34.039,1.0
-118.461,34.0444,2.0
-118.461,34.0523,1.0
-118.461,34.2355,1.0
-118.461,34.2392,1.0
-118.4609,33.998,1.0
-118.4609,34.0409,1.0
-118.4609,34.0461,5.0
-118.4609,34.0491,1.0
